year,street_number,street,location,building_name,interior_number,occupant_name,occupant_type,category,notes,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,43,Willis Music Co of Cleveland,Music Company,RETAIL | Music and Musical Instruments,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,44,Walsh Shoe Repair,Shoe Repair,SERVICE | Shoe Repair,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,46,Vacant,,VACANT,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,47,Checel's Arcade Jewelers,Jewelry Store,RETAIL | Jewelry,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,47,Colonial Watch Co,Watch Company,RETAIL | Jewelry,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,48,Mar-Lou Shoes,Shoe Store,RETAIL | Shoes,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,51,Vitality Health Food Shop Inc,Grocery Store,RETAIL | Grocery,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,53,Keisogloff Peter Books,Book store,RETAIL | Books and Cards,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,54,Andreas Barber Shop,Barber Shop,SERVICE | Barber and Beauty,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,60,Vacant,,VACANT,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,61,Vacant,,VACANT,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,62,Cloverleaf Restaurants Inc,Restaurant,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,65,Vitality Health Food Shop Inc,Grocery Store,RETAIL | Grocery,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,66,Cloverleaf Restaurants Inc,Restaurant,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,84,Nichols Flower Shop,Florist,RETAIL | Florist,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,108,Vacant,,VACANT,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,125,American Institute of Archirecture (Clev Chapter),Architect school,CLUBS AND ORGANIZATIONS | Professional,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,131,Ace Rubber Stamp & Ofc Sup (Addn Space),Office Supplies,"RETAIL | Home, Office, or School Supplies",,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,132,Denis Studio photog,photography studio,SERVICE | Photography and Photo Processing,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,133,Ace Rubber Stamp & Ofc Sup (Addn Space),Office Supplies,"RETAIL | Home, Office, or School Supplies",,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,135,Ace Rubber Stamp & Ofc Supply Co,Office Supplies,"RETAIL | Home, Office, or School Supplies",,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,136,Cleveland Design Center archts,architecture,PROFESSIONAL | Architectural,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,137,Ferrante P C Tailors Trimmings,Tailor,SERVICE | Clothing Cleaning and Repair,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,139,Honeywell Photog,photography studio,SERVICE | Photography and Photo Processing,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,140,Path Association Housing Organization,,CLUBS AND ORGANIZATIONS | Non-Profit Organization,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,142,Gollmar Fred G Cigar Co Inc,Cigar Company,RETAIL | Tobacconist,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,143,Sonotone of Cleveland,,RETAIL | Medical Devices,hearing aids,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,145,Glamourette Beauty Salon,Beauty Salon,SERVICE | Barber and Beauty,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,146,Jay's Salon of Beaute,Beauty Salon,SERVICE | Barber and Beauty,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,147,Petersen's Catilever Ground Gripper Shoes Inc,Shoe company,RETAIL | Shoes,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,148,Scandesign Inc (Addn Space),,RETAIL | Furniture,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,150,Groger Travel Bureau (Addn Space),Travel Agency,SERVICE | Travel,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,152,Groger Travel Bureau,Travel Agency,SERVICE | Travel,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,153,Petersen's Catilever Ground Gripper Shoes Inc,Shoe Company,RETAIL | Shoes,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,155,Bonchek Meyer R Podiatrist,Podiatrist,PROFESSIONAL | Medical,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,155,Arcade Foot Clinic,Podiatrist,PROFESSIONAL | Medical,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,156,Vita-Mart health food,Grocery store,RETAIL | Grocery,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,157,Leone Anthony C optom,optomitrist,PROFESSIONAL | Optometry and Ophthalmology,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,158,Beattie H W & Sons Inc jwlrs,jewelery store,RETAIL | Jewelry,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,159,Remembrance Shop greeting card,greeting cards,RETAIL | Books and Cards,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,160,Jacober Geo L optom,optomitrist,PROFESSIONAL | Optometry and Ophthalmology,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,162,Ohio Hearing Aid Co,Hearing Aid Company,PROFESSIONAL | Medical,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,165,Bon Kay Side Entrance,,BUILDING DETAIL | Additional Entrance,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,401,Euclid Avenue,"401 Euclid Avenue, Cleveland, Ohio",The Arcade,175,Nichols Flower Shop,Florist,RETAIL | Florist,,41.500198,-81.690365,0.9,range_interpolation,401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,402,Euclid Avenue,"402 Euclid Avenue, Cleveland, Ohio",,,Fine's Quality Market fruit mrkt,fruit market,RETAIL | Grocery,,41.499609,-81.690095,1,rooftop,402,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1972,402,Euclid Avenue,"402 Euclid Avenue, Cleveland, Ohio",,,Jerry's Poultry,,RETAIL | Butcher,,41.499609,-81.690095,1,rooftop,402,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1972,402,Euclid Avenue,"402 Euclid Avenue, Cleveland, Ohio",,,Kitchen Maid Meats,Meats,RETAIL | Butcher,,41.499609,-81.690095,1,rooftop,402,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1972,402,Euclid Avenue,"402 Euclid Avenue, Cleveland, Ohio",,,Jupiter Discount Store,Discount Store,RETAIL | Discount Variety,,41.499609,-81.690095,1,rooftop,402,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1972,402,Euclid Avenue,"402 Euclid Avenue, Cleveland, Ohio",,,Kreage S.S. Co Stock Rooms,Stock Rooms,"BUILDING DETAIL | Storage, Office, or Other Secondary Space",,41.499609,-81.690095,1,rooftop,402,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1972,406,Euclid Avenue,"406 Euclid Avenue, Cleveland, Ohio",Four Hundred Euclid Building,,,,BUILDING DETAIL | Lobby Address,,41.499642,-81.690299,1,range_interpolation,406,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,410,Euclid Avenue,"410 Euclid Avenue, Cleveland, Ohio",,,Holiday Shoes,Shoe Store,RETAIL | Shoes,,41.499647,-81.690271,1,range_interpolation,410,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,411,Euclid Avenue,"411 Euclid Avenue, Cleveland, Ohio",,,Bon Kay Fashion Shop,Clothing Store,RETAIL | Other Clothing and Accessories,,41.499648,-81.690264,0.9,range_interpolation,411,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,415,Euclid Avenue,"415 Euclid Avenue, Cleveland, Ohio",,,vacant,,VACANT,,41.499653,-81.690237,0.9,range_interpolation,415,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,418,Euclid Avenue,"418 Euclid Avenue, Cleveland, Ohio",,,Jean Nicole women's apparel,Clothing store,RETAIL | Women's Clothing,,41.499657,-81.690216,1,range_interpolation,418,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,419,Euclid Avenue,"419 Euclid Avenue, Cleveland, Ohio",,,Burrows ofc sup,Office Supplies,"RETAIL | Home, Office, or School Supplies",,41.499658,-81.690209,0.9,range_interpolation,419,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,422,Euclid Avenue,"422 Euclid Avenue, Cleveland, Ohio",,,No Return,,UNKNOWN OR OTHER,,41.499661,-81.690188,1,range_interpolation,422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,423,Euclid Avenue,"423 Euclid Avenue, Cleveland, Ohio",Nottingham Building,,,,BUILDING DETAIL | Lobby Address,,41.499663,-81.690181,0.9,range_interpolation,423,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,425,Euclid Avenue,"425 Euclid Avenue, Cleveland, Ohio",,,Oldco Diversified Inc loans,,"FINANCE, INSURANCE AND REAL ESTATE | Finance/Loan/Debt Collection",,41.499665,-81.690167,0.9,range_interpolation,425,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,427,Euclid Avenue,"427 Euclid Avenue, Cleveland, Ohio",,,Flaming Embers Inc restr,Restaurant,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.499667,-81.690154,0.9,range_interpolation,427,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,429,Euclid Avenue,"429 Euclid Avenue, Cleveland, Ohio",,,Best Jewelry Co,Jewelry Company,RETAIL | Jewelry,,41.49967,-81.69014,0.9,range_interpolation,429,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,430,Euclid Avenue,"430 Euclid Avenue, Cleveland, Ohio",,,Morse Shoe Store,Shoe Store,RETAIL | Shoes,,41.499671,-81.690133,1,range_interpolation,430,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,500,Euclid Avenue,"500 Euclid Avenue, Cleveland, Ohio",,,Allen's Shoe Store,Shoe Store,RETAIL | Shoes,,41.499754,-81.689648,1,range_interpolation,500,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,508,Euclid Avenue,"508 Euclid Avenue, Cleveland, Ohio",,,Arcade Shop gift shop,Gift Shop,RETAIL | Gifts and Novelties,,41.499764,-81.689592,1,range_interpolation,508,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,509,Euclid Avenue,"509 Euclid Avenue, Cleveland, Ohio",,,Central National Bank,Bank,"FINANCE, INSURANCE AND REAL ESTATE | Bank",,41.499765,-81.689585,0.9,range_interpolation,509,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,1,Jun Larry,,UNKNOWN OR OTHER,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,5,Sterling Finance Company,Financial Company,"FINANCE, INSURANCE AND REAL ESTATE | Finance/Loan/Debt Collection",Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,8,Jean's Novelty & Magic Shop,Magic Shop,RETAIL | Gifts and Novelties,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,11,United Nations Childrens Fund,United Nations,CLUBS AND ORGANIZATIONS | Non-Profit Organization,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,14,Wick & Knapp,optomotrists,PROFESSIONAL | Optometry and Ophthalmology,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,15,Merle Norman Cosmetics Studio,Cosmetics,RETAIL | Health and Beauty Aids,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,17,Lyn-Pat Hair Fashions,Beauty Studio,SERVICE | Barber and Beauty,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,21,Jim's Tailor Shop,Tailor,SERVICE | Clothing Cleaning and Repair,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,22,Mr. John Wig Fashion,Wig Shop,RETAIL | Health and Beauty Aids,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,24,Vacant,,VACANT,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,25,Vacant,,VACANT,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,28,Sackman Key CO,,UNKNOWN OR OTHER,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,30,Emery Air Freight Corp,,SERVICE | Parcel and Postal,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,31,Bertie's Restaurant,Restaurant,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,32,Euclid Arcade Barber,Barber Shop,SERVICE | Barber and Beauty,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,37,Ohio Bell Telephone,Telephone Company,UTILITIES,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,38,Consumer Credit Corp,Credit Company,"FINANCE, INSURANCE AND REAL ESTATE| Other",Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,39,Tom's Shoe Repair,Shoe Repair,SERVICE | Shoe Repair,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,41,Richard's Music Mart,Music store,RETAIL | Music and Musical Instruments,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,510,Euclid Avenue,"510 Euclid Avenue, Cleveland, Ohio",Euclid Arcade,42,Downtown Printing,Printing Company,SERVICE | Printing,Euclid Arcade Building,41.499080,-81.689210,1,range_interpolation,510,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,512,Euclid Avenue,"512 Euclid Avenue, Cleveland, Ohio",,,Abbott's Cards,,RETAIL | Books and Cards,,41.499769,-81.689565,1,range_interpolation,512,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,515,Euclid Avenue,"515 Euclid Avenue, Cleveland, Ohio",,,Ohio Savings Association,Savings Association,"FINANCE, INSURANCE AND REAL ESTATE | Savings and Loan Association",,41.499772,-81.689544,0.9,range_interpolation,515,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,520,Euclid Avenue,"520 Euclid Avenue, Cleveland, Ohio",,,Mc Crory's dept store,Department Store,RETAIL | Department Store,,41.499778,-81.689509,1,range_interpolation,520,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1972,530,Euclid Avenue,"530 Euclid Avenue, Cleveland, Ohio",Colonial Arcade,Lobby,Vacant,,VACANT,,41.499463,-81.689180,1,rooftop,530,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
